generation, Top Error, Gen Error, Trial 0, Trial 1, Trial 2, Trial 3
177, 0.224981260686537, 0.224981260686537, 0.22146873817553, 0.0801566949912443, 0.406018861512292, 0.192280748067082
178, 0.224981260686537, 0.226410778780265, 0.221106465163872, 0.0821608642660631, 0.41291302754171, 0.189462758149413
179, 0.224981260686537, 0.226572791595981, 0.209709267853131, 0.0798437601411169, 0.419763659915719, 0.196974478473958
180, 0.224981260686537, 0.225766740382386, 0.228294585279302, 0.0907175070029416, 0.392100246251141, 0.191954622996161
181, 0.224981260686537, 0.225766494574983, 0.241556320382004, 0.0968760420871834, 0.376352105289164, 0.188281510541579
182, 0.224981260686537, 0.225522915877865, 0.244028582389453, 0.0914559925400738, 0.377964240756367, 0.188642847825565
183, 0.22484017552418, 0.22484017552418, 0.238712620976651, 0.0864374781646439, 0.383800411853801, 0.190410191101625
184, 0.222512096981853, 0.222512096981853, 0.225340430902882, 0.0917718455237163, 0.37842277407574, 0.194513337425073
185, 0.222512096981853, 0.22372831350834, 0.226750357256716, 0.0929947122841903, 0.386641499235539, 0.188526685256914
186, 0.220007946883643, 0.220007946883643, 0.225513145820087, 0.0815998880671511, 0.388183170556123, 0.18473558309121
187, 0.220007946883643, 0.22301867585484, 0.224783371273249, 0.0977085831673647, 0.378160023044239, 0.191422725934508
188, 0.220007946883643, 0.222201880127509, 0.220577940538992, 0.0836786216824825, 0.390103775337104, 0.194447182951458
189, 0.220007946883643, 0.22125065164241, 0.224180624766501, 0.0897032216734223, 0.382454284498158, 0.18866447563156
190, 0.220007946883643, 0.221491276251254, 0.234450544688673, 0.0932573539472729, 0.374663229838158, 0.183593976530911
191, 0.219419641102144, 0.219419641102144, 0.207672130904633, 0.0796347156674888, 0.396340646722639, 0.194031071113815
192, 0.219419641102144, 0.220083344422632, 0.210781481750446, 0.0837103593990601, 0.387042318685106, 0.198799217855917
193, 0.216768965081141, 0.216768965081141, 0.211933416161378, 0.0759835421900174, 0.384866509765441, 0.19429239220773
194, 0.216768965081141, 0.218214334116285, 0.212938990500602, 0.0763339063229172, 0.393333646860389, 0.19025079278123
195, 0.216768965081141, 0.217600141219118, 0.208493568607374, 0.0737024878665455, 0.38667109099948, 0.201533417403071
196, 0.216768965081141, 0.2178034254211, 0.187015430665572, 0.0741195108509806, 0.405427820643246, 0.204650939524603
197, 0.215326393508826, 0.215326393508826, 0.201688133968124, 0.0765080971886441, 0.391155534152391, 0.191953808726146
198, 0.215326393508826, 0.219066002396783, 0.223031642252613, 0.083644395111535, 0.377425035124828, 0.192162937098158
199, 0.215326393508826, 0.218999406455512, 0.199373923859887, 0.0789607522328882, 0.395545164499226, 0.202117785230048
200, 0.215326393508826, 0.215936163757483, 0.210814897996715, 0.0801832910048018, 0.378986407807713, 0.193760058220703
201, 0.215326393508826, 0.216882909884239, 0.207653744251808, 0.0811392956611589, 0.386046565758619, 0.192692033865371
202, 0.215326393508826, 0.217151492202222, 0.218344338442829, 0.0820544416249433, 0.381620193959912, 0.186586994781204
203, 0.215326393508826, 0.21663208788748, 0.218689054419785, 0.0803861422826723, 0.38217782989812, 0.185275324949344
204, 0.215326393508826, 0.218317921833115, 0.192206698545097, 0.0783922130036428, 0.399957475245, 0.202715300538721
205, 0.215326393508826, 0.215727927181419, 0.227880297140657, 0.0878356065770273, 0.362898021141151, 0.18429778386684
206, 0.215326393508826, 0.216451299607101, 0.230374900957101, 0.0809410362231338, 0.367729303599741, 0.186759957648426
207, 0.215148380291404, 0.215148380291404, 0.220547071027428, 0.088766187296594, 0.359222604898235, 0.192057657943359
208, 0.215148380291404, 0.215982373824861, 0.213331341992591, 0.0758288618202717, 0.37730253713826, 0.197466754348321
209, 0.215148380291404, 0.216920205999026, 0.229241430372775, 0.0844407995697408, 0.362921098744976, 0.191077495308613
210, 0.214630918500781, 0.214630918500781, 0.19560903964255, 0.073098328114971, 0.395118526732127, 0.194697779513475
211, 0.214630918500781, 0.215024587389091, 0.212043986893114, 0.0806898838063867, 0.375643531494614, 0.19172094736225
212, 0.211815909861324, 0.211815909861324, 0.213329046072669, 0.0798774513189732, 0.361621484081379, 0.192435657972275
213, 0.211815909861324, 0.214108412514771, 0.197939436950913, 0.0710110089167356, 0.39132390930319, 0.196159294888243
214, 0.211499527655717, 0.211499527655717, 0.184205977124612, 0.0703658168315857, 0.391399179628918, 0.200027137037751
215, 0.211499527655717, 0.212072031915487, 0.193031898469559, 0.0838589092767436, 0.375152387654173, 0.196244932261473
216, 0.208214956984976, 0.208214956984976, 0.210230750370685, 0.0771842311357765, 0.368749246303731, 0.176695600129711
217, 0.208214956984976, 0.210986788586954, 0.213042673472571, 0.0751312349757123, 0.367841077054411, 0.187932168845124
218, 0.208214956984976, 0.210346663188413, 0.195386779159283, 0.0745664676149112, 0.380075623043667, 0.191357782935792
